股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
517,荣安地产,房地产,625.04,170.3,0.0064,1.1144,0.2284,-0.5312,318392.25,0.6195,0.57,22.39,60.92,118.64,37.72,-218.36,,,,7
600446,金证股份,软件服务,143.81,186.3,0.1164,1.5952,-0.4037,0.012,83500.95,0.4694,7.41,22.48,47.58,34.38,-27.52,-29.24,,,,7
925,众合科技,交运设备,0.0,79.12,-0.0819,3.7317,-0.7554,2.9892,32032.39,-0.2507,-2.17,26.0,69.17,-41.5,-427.68,-667.9,,,,7
300452,山河药辅,医药制造,70.51,34.40,0.53,4.3395,0.5963,1.2166,9280.0,1.8719999999999999,12.74,33.8,21.48,10.61,10.19,11.08,预降,2017-03-24,-25%~0%,7
300106,西部牧业,农牧饲渔,0.0,32.80,-0.2732,4.6492,-1.1514,2.9371,21133.23,0.6159,-7.06,9.4,57.75,-3.88,-400.5,-1522.18,,,,7
935,四川双马,水泥建材,208.25,176.0,0.11,3.5581,0.706,1.2997,76344.03,1.1919,3.16,16.98,38.55,13.34,0.0,0.0,,,,7
601177,杭齿前进,机械行业,566.09,49.13,0.0163,4.0663,-0.1168,2.1511,40006.0,0.7653,0.4,19.82,55.3,-2.44,0.0,0.0,,,,7
300096,易联众,软件服务,0.0,66.95,-0.0225,1.6253,-0.5667,0.0935,43000.0,0.4901,-1.38,47.49,31.04,17.74,-170.75,-200.64,,,,7
600190,锦州港,港口水运,170.42,90.90,0.0277,2.9462,0.3706,1.3302,200229.15,0.4264,0.94,11.08,50.81,41.38,-57.0,-167.75,,,,7
959,首钢股份,钢铁行业,214.27,390.9,0.0758,4.6095,1.4862,3.7987,528938.96,-1.4380000000000002,1.66,11.58,73.6,15.15,0.0,0.0,,,,7
601158,重庆水务,公用事业,22.47,376.8,0.22,2.7944,0.4436,0.9574,480000.0,0.5901,8.03,37.59,33.47,-0.77,-31.16,-33.07,,,,7
600476,湘邮科技,软件服务,2056.27,47.53,0.013999999999999999,1.2295,-0.1932,0.8438,16107.0,-0.6977,1.2,11.21,43.98,36.74,0.0,0.0,,,,7
970,中科三环,电子元件,49.46,156.6,0.3,3.8686,0.325,0.401,106520.0,2.2563,7.91,24.78,13.36,1.1,15.22,15.52,,,,7
300464,星徽精密,金属制品,99.67,37.99,0.1363,2.3953,0.155,0.6136,20975.38,0.7624,5.86,23.41,37.5,15.41,21.45,16.07,,,,7
430,张家界,旅游酒店,31.66,40.71,0.3007,2.1994,0.3697,0.3028,32083.51,0.8072,14.7,44.48,51.11,-9.78,-26.62,-28.87,,,,7
601818,光大银行,银行,5.86,1909,0.63,4.7239,7.4911,0.7148,4667909.5,1.5115,13.8,0.0,93.75,0.94,2.71,2.4,,,,7
2698,博实股份,专用设备,119.19,111.1,0.1,2.5961,0.0674,0.2762,68170.0,1.1539,3.97,40.95,15.67,-25.12,-52.33,-54.57,,,,7
300220,金运激光,电子元件,352.33,34.78,0.0588,2.2640000000000002,0.2829,0.6607,12600.0,0.526,2.63,37.08,27.43,-5.07,29.46,100.95,,,,7
600829,人民同泰,医药制造,38.49,86.40,0.3872,2.8415,0.0793,0.0,57988.86,1.7933,14.62,10.02,65.74,1.08,61.62,70.5,,,,7
656,金科股份,房地产,22.77,306.2,0.28,3.2014,1.1686,0.7548,534336.83,1.3412,9.42,20.74,79.38,66.17,10.13,17.23,,,,7
600679,上海凤凰,文教休闲,297.44,136.3,0.0854,3.0649,0.0079,1.8959,40219.89,-0.1831,2.78,24.16,25.73,19.03,0.0,0.0,,,,7
600680,ST上普,通讯行业,0.0,104.5,-0.1,3.2272,-0.08800000000000001,2.2718,38222.53,-0.3552,-3.08,20.48,60.23,-47.16,0.0,0.0,,,,7
600705,中航资本,多元金融,24.45,568.2,0.26,2.4773,-1.4214,0.4547,897632.58,0.5609,10.77,55.43,83.55,0.77,0.51,-0.2,,,,7
603800,道森股份,专用设备,0.0,75.30,-0.1845,4.4647,0.0434,2.3941,20800.0,0.9474,-3.97,8.57,18.59,-42.27,-221.25,-205.69,,,,7
2420,毅昌股份,塑胶制品,0.0,38.14,-0.1169,3.9761,0.8572,2.0148,40100.0,0.8859,-2.89,7.73,60.83,54.9,-348.55,-3125.58,预亏,2017-03-31,0,7
603315,福鞍股份,机械行业,113.54,52.20,0.1724,3.265,-0.1746,1.4413,20000.0,0.7093,5.26,26.82,39.75,-9.96,-16.34,-9.61,,,,7
655,金岭矿业,钢铁行业,0.0,54.89,-0.945,4.3831,-0.161,0.8197,59534.02,2.0512,-19.46,6.69,12.56,-20.41,-5484.47,0.0,,,,7
603177,德创环保,环保工程,162.09,67.14,0.1538,2.417,-0.106,0.5396,20200.0,0.732,9.47,31.08,65.99,0.0,0.0,0.0,,,,7
2402,和而泰,电子元件,73.29,93.51,0.14,1.2848,0.1517,0.0076,83045.51,0.2208,11.62,22.62,32.74,21.21,59.66,77.18,,,,7
600301,*ST南化,化工行业,0.0,29.84,0.0256,1.122,-0.3157,4.6831,23514.81,-4.8035,2.33,13.66,76.09,12.2,0.0,0.0,,,,7
603628,清源股份,电子元件,185.45,120.5,0.17800000000000002,3.2305,-0.3817,1.4399,27380.0,0.7347,9.56,27.51,52.06,0.0,0.0,0.0,,,,7
600841,上柴股份,机械行业,130.19,127.4,0.11,4.0743,0.0616,1.2971,86668.98,1.1666,2.8,15.32,38.02,17.66,5.3,8.55,,,,7
2401,中海科技,软件服务,92.58,54.80,0.1952,2.4889,1.16,0.29,30324.0,1.0425,8.09,21.62,44.47,0.55,7.93,0.79,,,,7
600819,耀皮玻璃,玻璃陶瓷,142.52,79.37,0.24,3.2317,0.4705,1.2012,93491.61,0.5175,7.55,20.32,51.73,7.11,0.0,0.0,,,,7
652,泰达股份,综合行业,92.32,87.80,0.0483,2.24,-0.5622,0.4411,147557.39,0.5156,2.24,4.04,86.71,73.92,-14.16,-7.56,,,,7
600664,哈药股份,医药制造,25.15,198.2,0.32,3.09,1.0932,0.2794,254124.33,1.3881,10.58,26.44,44.87,-10.91,35.85,29.64,,,,7
601398,工商银行,银行,5.69,16894,0.77,5.2853,0.6712,0.4265,35640625.71,2.6393,15.24,0.0,91.79,-3.12,0.4,0.55,,,,7
300368,汇金股份,机械行业,1185.82,97.37,0.0113,1.8948,-0.2848,0.4147,54394.86,0.4193,0.6,45.26,21.39,37.93,-28.56,-44.11,,,,7
600825,新华传媒,文化传媒,183.9,89.55,0.035,2.4673,0.0383,0.5314,104488.79,0.772,1.42,34.7,36.53,-8.4,2.57,0.0,,,,7
2538,司尔特,化肥行业,27.05,74.40,0.287,4.383,0.4387,1.9140000000000001,71812.03,1.315,5.05,18.66,25.85,-12.78,7.24,-13.5,,,,7
603838,四通股份,玻璃陶瓷,91.83,58.62,0.22,2.498,0.3243,0.5246,26668.0,0.8739,9.4,30.27,14.83,-9.58,9.38,16.04,,,,7
2588,史丹利,化肥行业,19.48,120.1,0.4,3.4114,0.7808,0.2638,116508.72,1.9766,12.13,24.92,36.22,-24.6,-14.35,-16.54,,,,7
603069,海汽集团,交运物流,84.17,59.34,0.21,3.2151,0.5594,1.1416,31600.0,0.9096,6.77,21.71,41.48,-12.85,-5.99,-6.38,,,,7
2540,亚太科技,有色金属,30.29,81.02,0.1929,2.7442,0.0184,0.6837,104000.0,0.9763,7.19,24.83,9.17,7.99,49.08,19.7,,,,7
300312,邦讯技术,通讯行业,0.0,50.92,-0.1417,2.3246,-0.1609,1.1168,32004.0,0.1331,-5.88,43.72,51.38,-24.45,-953.38,-974.95,,,,7
2520,日发精机,机械行业,149.61,67.10,0.07,3.0417,-0.0133,1.7524,55408.9,0.1907,2.46,37.6,26.58,2.08,3.91,-18.24,,,,7
600018,上港集团,港口水运,25.78,1360,0.2994,2.6204,0.0879,0.3704,2317367.47,1.0495,11.38,30.08,41.57,6.26,5.74,7.26,,,,7
600262,北方股份,机械行业,0.0,62.97,-0.0167,5.8443,1.3988,2.3761,17000.0,0.4107,-0.29,21.16,59.99,-31.39,0.0,0.0,,,,7
600303,曙光股份,汽车行业,146.36,67.49,0.1,4.1466,-0.8832,1.6435,67560.42,1.1166,2.4,17.1,68.14,-15.69,-41.31,0.0,,,,7
600727,鲁北化工,化肥行业,114.75,34.61,0.09,3.0917,0.7654,2.4906,35098.66,-0.9091,2.82,21.84,27.41,-10.03,8.8,91.92,,,,7
600678,四川金顶,水泥建材,0.0,50.60,-0.0809,0.0076,0.0166,0.875,34899.0,-1.9638,-200.86,15.91,98.9,68.57,-773.22,0.0,,,,7
2404,嘉欣丝绸,纺织服装,44.91,44.72,0.19,2.4847,0.1247,0.6063,52065.0,0.6844,7.83,19.72,40.27,11.92,70.45,72.99,,,,7
613,大东海A,旅游酒店,0.0,54.76,-0.0073,0.204,0.0076,0.1487,36410.0,-0.9447,-3.52,52.75,29.56,36.65,0.0,0.0,,,,7
603703,盛洋科技,输配电气,257.22,65.44,0.08,2.2256,0.0083,0.3758,22970.0,0.7585,3.66,23.9,35.35,31.7,-27.61,-26.73,,,,7
2565,顺灏股份,包装材料,77.8,59.95,0.0841,2.7951,-0.0241,1.0943,68746.8,0.6128,3.08,29.61,40.85,-3.49,-32.07,-35.74,,,,7
2382,蓝帆医疗,医疗行业,34.46,62.39,0.37,2.6275,0.3316,0.7191,49435.5,0.9455,14.66,27.16,18.08,-14.59,6.38,-3.39,,,,7
600243,青海华鼎,机械行业,0.0,51.65,-0.15,3.9529,-0.7383,2.8358,43885.0,0.0735,-3.73,21.48,38.1,-17.44,-893.06,0.0,,,,7
603028,赛福天,金属制品,140.37,55.05,0.15,3.0465,0.0317,0.8648,22080.0,1.1038,4.65,25.38,23.14,-8.25,-16.01,-31.04,,,,7
300329,海伦钢琴,文教休闲,103.85,36.36,0.1045,3.1566,0.0288,1.392,25128.99,0.6659999999999999,3.35,26.39,12.5,4.74,6.78,-21.29,,,,7
600695,绿庭投资,多元金融,1356.4,69.98,0.005,0.9509,0.0368,0.5411,71113.21,-1.0856,0.5,60.98,40.67,-78.64,0.0,0.0,,,,7
601588,北辰实业,房地产,30.27,181.8,0.18,3.4632,0.6119,1.0837,336702.0,1.1399,5.25,31.87,80.96,36.79,-1.86,-4.72,,,,7
603901,永创智能,专用设备,64.22,60.20,0.22,2.2393,0.2125,0.4047,40000.0,0.7452,10.35,32.86,47.38,11.65,16.37,1.59,,,,7
2550,千红制药,医疗行业,36.14,88.70,0.1438,1.8455,0.1488,0.052000000000000005,128000.0,0.6843,7.92,64.27,16.76,3.13,-8.57,-26.85,,,,7
2399,海普瑞,医药制造,68.01,275.5,0.24,6.4037,0.2296,3.3949,124720.17,1.2379,3.68,31.62,30.84,1.62,-27.32,-32.57,预亏,2017-03-30,0,7
600097,开创国际,农牧饲渔,0.0,39.63,-0.77,3.1746,-0.1186,0.1258,20259.79,0.6262,-21.51,17.97,59.83,55.35,0.0,0.0,,,,7
2528,英飞拓,安防设备,0.0,72.61,-0.0292,3.0188,-0.0724,1.7746,104775.54,0.1247,-1.23,39.51,13.2,3.16,0.0,-2110.37,减亏,2017-03-31,0,7
2442,龙星化工,化工行业,326.08,63.84,0.0306,2.2235,0.6587,0.8577,48000.0,0.2927,1.38,19.69,58.43,-0.36,0.0,0.0,预盈,2017-03-31,165.75%~187.67%,7
2392,北京利尔,材料行业,35.91,67.36,0.11699999999999999,2.4997,-0.0711,0.8286,119855.94,0.6163,4.81,36.56,38.52,2.54,-2.24,-3.25,,,,7
600784,鲁银投资,综合行业,123.26,51.42,0.073,2.8186,0.9241,1.0291,56817.78,0.5908,2.75,5.76,61.67,27.72,0.0,0.0,,,,7
300589,江龙船艇,船舶制造,276.3,44.77,0.0935,2.8751,-0.8952,1.2018,8667.0,0.6153,5.92,20.28,71.01,0.0,0.0,0.0,,,,7
600850,华东电脑,电子信息,35.23,98.32,0.4986,4.24,-0.9155,-0.1202,41980.74,3.272,12.3,17.97,60.3,6.33,16.79,5.24,,,,7
2363,隆基机械,汽车行业,77.49,46.61,0.16,4.8101,0.4703,2.7989,38587.36,0.9002,3.42,17.54,28.42,6.15,8.33,31.23,,,,7
300588,熙菱信息,电子信息,204.31,52.11,0.1913,2.8321,-0.1295,0.9758,10000.0,0.8075,10.58,20.97,66.47,0.0,0.0,0.0,,,,7
600787,中储股份,交运物流,25.14,192.9,0.3489,4.2556,-1.7743,1.6226,219980.1,1.0979,8.36,4.91,51.43,-14.03,15.09,0.0,,,,7
600650,锦江投资,交运物流,53.32,126.4,0.43,5.8991,0.4917,0.6245,55161.01,2.1742,7.04,17.77,21.27,5.72,6.95,18.31,,,,7
603519,立霸股份,材料行业,73.88,50.91,0.32,4.1681,0.0955,1.1343,16000.0,1.8298,7.79,16.54,19.58,-3.91,10.51,-3.78,,,,7
2314,南山控股,水泥建材,23.28,154.1,0.26,2.986,-0.3623,1.4944,187753.03,0.3665,8.18,37.37,50.39,82.09,0.0,0.0,预亏,2017-03-31,0,7
2379,*ST鲁丰,材料行业,745.88,74.48,0.01,1.2964,-0.4084,0.6136,92640.0,-0.3297,0.63,1.81,36.33,-43.63,2.63,7.37,预盈,2017-03-31,0,7
2598,山东章鼓,机械行业,69.95,39.47,0.1356,2.3565,0.0405,0.6785,31200.0,0.5108,5.65,35.87,25.94,4.35,-1.33,-0.03,,,,7
2378,章源钨业,有色金属,1020.77,92.42,0.01,2.0699,0.035,0.6233,92416.74,0.27399999999999997,0.36,7.13,41.73,-15.05,0.0,0.0,预盈,2017-03-30,0,7
300150,世纪瑞尔,电子信息,0.0,54.97,-0.0332,2.6642,-0.0833,1.3494,54000.0,0.1984,-1.22,37.47,8.07,-16.94,-143.18,-138.9,,,,6
600710,*ST常林,专用设备,0.0,0,-0.0806,4.1172,-0.0242,3.2238,130674.94,-0.2082,-9.49,7.61,43.09,3.31,0.0,0.0,,,,6
158,常山股份,纺织服装,0.0,154.2,-0.046,4.1923,-0.987,2.5786,127144.23,0.4405,-1.08,6.95,55.26,10.99,0.0,0.0,,,,6
2848,高斯贝尔,通讯行业,144.21,63.60,0.1979,4.8117,-0.4911,1.8079,16715.0,1.8852,5.8,26.77,41.62,19.0,-11.27,0.76,预减,2017-03-31,-84.57%~-69.14%,6
300434,金石东方,机械行业,193.56,49.41,0.1877,2.9589999999999996,0.185,0.5395,13600.0,1.2589,6.49,34.63,16.69,38.68,9.18,7.48,预亏,2017-03-24,-386%~-356%,6
300155,安居宝,安防设备,344.23,61.40,0.02,2.0843,-0.0735,0.6579999999999999,54337.06,0.3315,1.17,40.58,19.0,4.5,-55.16,-61.09,,,,6
881,中广核技,综合行业,34530.12,274.2,0.0006,7.3771,1.0087,6.1225,105559.8,0.1666,0.07,10.86,80.06,-3.67,0.0,0.0,,,,6
600288,大恒科技,电子信息,0.0,57.88,-0.0104,3.3701,-0.5184,0.4283,43680.0,1.6693,-0.31,22.83,39.28,1.35,-151.67,-244.09,,,,6
601666,平煤股份,煤炭采选,107.57,138.8,0.040999999999999995,4.4086,0.7419,1.3301,236116.5,1.1042,0.98,17.18,71.75,6.01,0.0,0.0,,,,6
601001,大同煤业,煤炭采选,29.76,102.3,0.15,3.0514,0.35600000000000004,0.6726,167370.0,0.2566,5.16,48.44,62.66,-18.52,0.0,0.0,,,,6
601218,吉鑫科技,输配电气,43.05,54.15,0.0951,2.5442,0.1565,0.5942,99176.0,0.8312,3.79,26.44,34.49,-10.01,1.63,0.63,,,,6
600775,南京熊猫,通讯行业,131.25,138.4,0.1305,3.6333,0.0582,1.6022,91383.85,0.7556,3.67,14.45,33.01,2.47,-17.1,-62.89,,,,6
403,ST生化,医药制造,113.85,88.86,0.21,2.0508,0.1678,0.418,27257.76,0.41,11.05,54.69,56.31,11.72,-13.56,-14.29,,,,6
2397,梦洁股份,纺织服装,78.15,59.29,0.0831,2.0343,-0.2319,0.3492,68465.83,0.5667,4.05,48.94,34.21,-5.11,-7.64,-10.92,,,,6
600805,悦达投资,综合行业,63.01,74.62,0.13,7.712000000000001,-0.163,0.4491,85089.45,5.2499,1.72,12.25,28.08,-12.21,-15.15,35.6,,,,6
600526,菲达环保,专用设备,95.35,66.51,0.1,4.6404,-0.2069,3.1077,54740.47,0.4743,2.03,17.54,66.28,1.63,-18.19,-6.79,,,,6
667,美好置业,房地产,14.36,95.47,0.2598,2.5315,1.3336,0.6046,255959.23,0.8292,10.79,36.06,62.95,11.24,55.27,51.52,,,,6
2081,金螳螂,装修装饰,16.72,304.0,0.5159,3.6505,0.1075,0.0601,264330.87,2.3276,14.9,15.67,63.08,2.02,2.14,5.88,,,,6
731,四川美丰,化肥行业,0.0,60.33,-0.4233,4.1704,0.5113,1.0835,59148.44,1.3829,-9.66,9.97,45.87,-39.67,-551.59,-729.91,,,,6
600530,交大昂立,医药制造,29.96,54.21,0.174,2.097,0.0454,0.0773,78000.0,0.3078,7.78,59.18,32.96,4.63,72.67,0.0,,,,6
2533,金杯电工,输配电气,31.68,54.59,0.309,4.0255,0.672,1.4616,55312.13,1.4347,7.97,16.93,22.18,-3.42,15.68,15.01,,,,6
567,海德股份,房地产,2256.28,48.79,0.0107,1.455,-0.0569,0.772,15120.0,-0.3209,0.74,50.22,16.49,64.8,-88.81,0.0,,,,6
601008,连云港,港口水运,785.77,76.65,0.006999999999999999,3.1554,-0.0213,1.5906,101521.51,0.4306,0.23,25.28,52.55,-6.87,-83.53,-92.22,,,,6
2693,双成药业,医药制造,0.0,40.22,-0.55,1.7657,0.051,0.7489,40500.0,-0.0676,-27.32,51.48,45.72,-24.41,-698.07,-827.05,减亏,2017-03-31,0,6
600261,阳光照明,电子元件,22.93,108.5,0.24,2.1069999999999998,0.527,0.1826,145210.29,0.7611,11.82,26.99,39.2,4.15,31.4,19.19,,,,6
607,华媒控股,文化传媒,60.26,102.1,0.125,1.6413,-0.1161,-0.2271,101769.84,0.8244,7.92,32.7,32.49,11.44,4.78,27.23,,,,6
600187,国中水务,公用事业,622.18,100.7,0.0098,2.1068,0.065,1.2465,165393.51,-0.1593,0.63,33.92,34.52,-24.62,0.0,0.0,,,,6
2547,春兴精工,金属制品,75.5,123.4,0.1449,2.7505,0.3279,1.2766,112805.72,0.4385,8.42,21.08,59.09,19.74,-9.78,-18.86,,,,6
503,海虹控股,电子信息,1069.43,299.7,0.0312,1.5821,0.0255,0.0258,89882.22,0.6656,2.02,32.09,5.3,11.87,21.5,0.0,,,,6
300076,GQY视讯,安防设备,0.0,50.50,0.0,2.5079,0.0306,1.0758,42400.0,0.3621,-0.18,31.35,6.92,2.59,-124.25,-219.43,,,,6
600432,*ST吉恩,有色金属,0.0,106.8,-0.38,2.9109,0.1917,3.9135,160372.39,-1.8518,-12.26,8.17,72.53,-31.19,0.0,0.0,,,,6
600475,华光股份,机械行业,54.31,50.74,0.2737,5.8078,0.0,0.3498,25600.0,3.7455,4.75,19.84,66.47,-1.85,-2.55,-1.84,,,,6
920,南方汇通,交运设备,56.42,60.89,0.23,1.858,0.4477,0.0,42200.0,0.4303,10.38,43.94,49.53,11.58,17.3,8.16,,,,6
600198,大唐电信,通讯行业,0.0,147.9,-0.7085,3.9046,0.0606,4.1876,88210.85,-1.3464,-16.63,10.75,72.22,8.19,0.0,0.0,,,,6
2443,金洲管道,金属制品,109.6,62.15,0.08,3.7777,0.0323,1.4863,52053.55,1.1464,2.16,13.89,32.13,-11.12,-45.69,-62.35,,,,6
600469,风神股份,汽车行业,27.79,67.15,0.15,4.3586,1.3685,3.1204,56241.32,-0.2564,3.78,14.96,68.28,-10.4,-43.38,-58.34,,,,6
600439,瑞贝卡,工艺商品,46.95,74.05,0.1819,2.4739,0.5546,0.4634,94332.12,1.2,7.14,33.64,45.15,-6.91,21.37,20.59,,,,6
960,锡业股份,有色金属,259.71,195.6,0.0384,5.3007,1.2892,4.5323,147205.51,-0.4936,0.73,5.97,67.76,9.42,0.0,0.0,,,,6
600468,百利电气,输配电气,132.64,69.00,0.0734,3.2171,-0.1302,1.8875,54074.23,0.2827,2.43,22.46,32.86,4.37,24.41,-82.18,,,,6
573,粤宏远A,房地产,174.0,55.30,0.0383,2.4531,0.8409,0.8908,62275.56,0.2176,1.59,26.15,53.91,133.7,0.0,0.0,,,,6
955,欣龙控股,化纤行业,0.0,38.28,-0.0331,1.1186,-0.0805,0.8717,53839.5,-0.7531,-2.92,11.72,46.45,48.69,0.0,0.0,,,,6
571,新大洲A,煤炭采选,74.91,64.56,0.0794,2.7430000000000003,0.3091,0.8005,81406.4,0.8533,2.91,29.72,42.1,-11.76,-23.84,-59.88,,,,6
600722,金牛化工,化工行业,285.6,74.02,0.0381,1.2953,-0.0517,2.4184,68031.97,-2.2592,2.98,8.55,11.46,12.28,-89.4,0.0,,,,6
600463,空港股份,房地产,159.76,44.97,0.0938,4.6557,0.4902,2.1246,30000.0,1.3112,2.02,20.55,49.2,11.2,23.86,-0.85,,,,6
600191,华资实业,食品饮料,241.07,51.31,0.0329,4.4389,0.0318,1.304,48493.2,0.6705,0.71,2.48,13.8,12.77,-89.69,-89.57,,,,6
600031,三一重工,机械行业,246.08,572.8,0.0228,2.9534,0.2674,0.0843,765794.63,1.7728,0.75,26.5,59.72,-11.04,0.0,0.0,,,,6
600226,升华拜克,农药兽药,50.84,119.8,0.1366,1.845,-0.0505,0.711,172452.76,0.172,15.2,12.36,49.32,-0.46,68.43,63.67,,,,6
2560,通达股份,输配电气,60.76,55.96,0.161,3.4683,-0.6427,1.6335,42914.14,0.8593,4.76,14.6,36.42,34.73,76.4,62.82,预降,2017-03-31,-70%~-40%,6
2553,南方轴承,机械行业,69.33,50.11,0.2077,1.9909999999999999,0.2002,0.1624,34800.0,0.7069,10.72,37.84,7.97,5.92,10.82,4.23,,,,6
973,佛塑科技,塑胶制品,69.29,87.07,0.13,2.2162,0.3188,0.3252,96742.32,0.6937,6.0,24.74,49.74,-14.59,51.94,5824.24,,,,6
600780,通宝能源,电力行业,45.52,67.30,0.08900000000000001,4.1042,0.9934,0.9898,114650.25,1.8630000000000002,2.19,15.89,61.14,-13.9,-72.43,-74.25,,,,6
300239,东宝生物,医药制造,213.06,37.05,0.0283,1.5464,0.0245,0.3304,46087.41,0.1696,1.84,19.63,7.72,14.14,149.79,106.18,,,,6
600348,阳泉煤业,煤炭采选,96.6,163.5,0.05,5.5841,-0.1262,0.0,240500.0,3.0913,0.84,14.36,64.17,-7.72,-52.55,-57.01,,,,6
2694,顾地科技,塑胶制品,351.37,139.8,0.1066,3.9052,0.3477,2.1416,37324.8,0.5765,4.14,24.61,54.45,-13.58,58.85,121.27,预亏,2017-03-22,0,6
2584,西陇科学,化工行业,83.8,81.11,0.17,2.9753,0.0188,1.1587,58521.64,0.7034,5.52,14.95,23.69,16.5,6.6,10.27,,,,6
600207,安彩高科,玻璃陶瓷,3917.56,83.28,0.0125,2.1987,0.1072,3.3389,86295.6,-2.5958,0.71,13.16,18.92,5.82,-48.7,0.0,,,,6
601018,宁波港,港口水运,29.43,740.3,0.17,2.6259,0.3589,0.6551,1317284.78,0.8078,6.82,24.87,36.96,-2.03,-12.99,-8.56,,,,6
768,中航飞机,航天航空,162.45,671.1,0.1492,5.5491,0.5135,3.6597,276864.51,0.4657,2.7,7.13,54.86,8.32,3.27,12.21,,,,6
300399,京天利,电子信息,118.92,45.37,0.1,2.861,0.2101,0.4175,15200.0,1.291,3.52,30.65,11.36,55.07,-55.5,13.25,预降,2017-03-31,-30%~-10%,6
603618,杭电股份,输配电气,50.56,81.94,0.21,3.2492,-0.3206,1.4577,68687.89,0.7044,7.73,17.64,43.03,10.12,0.74,-18.52,,,,6
893,东凌国际,化肥行业,473.47,115.6,0.03,5.6835,0.1572,4.9818,75690.33,-0.3462,0.45,4.65,9.71,-78.48,-54.24,0.0,,,,6
2030,达安基因,医药制造,145.4,164.5,0.15,2.2201,-0.526,0.8451,72492.05,0.24100000000000002,7.71,43.43,38.32,9.38,5.38,8.13,,,,6
752,西藏发展,酿酒行业,724.47,41.70,0.0164,2.9604,0.2078,0.0912,26375.85,1.6757,0.55,24.05,13.15,-10.98,-70.11,-70.22,,,,6
898,鞍钢股份,钢铁行业,30.38,395.7,0.223,6.2036,0.6011,4.3566,723480.78,0.3433,3.67,13.3,48.58,9.71,0.0,0.0,,,,6
603718,海利生物,医药制造,111.1,105.6,0.11,1.5021,0.0955,0.2282,64400.0,0.1892,7.63,77.41,31.74,5.8,-3.46,-7.4,,,,6
2017,东信和平,通讯行业,86.53,47.87,0.1198,2.4751,-0.2061,0.5785,34641.63,0.7722,4.94,27.24,45.11,0.41,0.54,2.77,,,,6
600502,安徽水利,工程建设,29.5,90.15,0.34,3.1824,0.36700000000000005,0.3576,90424.72,1.444,11.14,10.24,75.46,25.43,19.45,14.37,,,,6
603077,和邦生物,化工行业,83.13,205.5,0.0462,2.5711,0.0486,1.0537,401420.46,0.4822,2.91,23.8,29.92,16.93,12.19,2.83,,,,6
410,沈阳机床,机械行业,0.0,87.80,-1.04,1.651,-2.1579,1.6281,76547.09,-1.1583,-48.08,22.26,94.31,-2.96,0.0,0.0,,,,6
411,英特集团,医药制造,61.01,48.52,0.2876,3.5313,-4.3465,0.1667,20744.99,2.24,8.48,5.38,77.8,10.73,7.99,9.34,,,,6
657,中钨高新,有色金属,309.23,90.97,0.0351,4.7451,0.2611,4.3604,62865.47,-0.5616,0.74,18.71,49.74,-1.06,0.0,0.0,,,,6
600182,S佳通,汽车行业,61.95,98.74,0.35,2.7127,1.8682,0.0035,34000.0,1.4298,11.47,24.27,24.0,-12.33,-29.14,-29.21,,,,6
909,数源科技,综合行业,159.81,48.26,0.0725,3.3155,0.8582,1.5113,31235.25,0.643,3.03,12.22,80.12,-36.03,0.72,-50.57,,,,6
996,中国中期,交运物流,270.99,55.13,0.0663,2.6207,-0.0155,1.1172,23000.0,0.3462,2.56,7.92,10.44,23.12,38.46,38.15,,,,6
911,南宁糖业,食品饮料,0.0,50.26,-0.8,4.1173,-2.4654,4.4944,32408.09,-1.8432,-21.53,8.36,77.93,-26.42,-750.69,0.0,,,,6
668,荣丰控股,房地产,0.0,31.42,-0.27,4.1211,-0.8343,0.5479999999999999,14684.19,1.8134,-6.41,64.67,65.28,-44.11,0.0,0.0,,,,6
603616,韩建河山,水泥建材,0.0,45.62,-0.0227,2.8104,0.3364,0.8736,29336.0,0.8237,-0.8,23.4,54.22,-2.48,-229.44,-480.03,,,,6
96,广聚能源,石油行业,61.82,86.33,0.2,3.9646,-0.0869,0.665,52800.0,1.6499,5.14,19.41,5.95,-15.95,-50.27,17.1,,,,6
600608,*ST沪科,金属制品,0.0,44.07,-0.07,-0.04,-0.1758,1.335,32886.14,-2.5173,0.0,2.23,100.96,38.27,-168.01,0.0,,,,6
600081,东风科技,汽车行业,46.22,47.91,0.3721,3.6662,1.2372,0.0486,31356.0,2.1889,10.47,18.05,64.92,8.28,-23.82,-19.67,,,,6
603603,博天环境,环保工程,176.55,173.7,0.12300000000000001,2.602,-1.0289,0.7136,40001.0,0.8003,6.33,21.04,65.72,0.0,0.0,0.0,,,,6
43,中航地产,房地产,51.86,83.70,0.242,6.1212,3.5046,0.8238,66696.14,3.826,4.02,20.18,78.25,14.57,-59.77,-492.38,,,,6
2347,泰尔股份,机械行业,238.87,42.55,0.0297,2.7248,-0.2421,1.1585,44935.06,0.4845,1.1,34.49,29.96,0.05,16.43,5646.06,,,,6
600222,太龙药业,医药制造,1586.56,45.51,0.006999999999999999,2.5872,0.12300000000000001,1.1369,57388.63,0.3615,0.27,32.25,43.42,-6.3,-27.74,-122.64,,,,6
