股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
739,普洛药业,医药制造,37.56,98.75,0.0423,2.3362,0.002,0.1949,114686.93,1.0651,1.86,26.02,54.12,34.5,28.61,36.87,,,,8
600873,梅花生物,食品饮料,21.87,227.8,0.11,2.726,0.0983,0.7215,310822.66,0.8878,3.7,28.85,42.62,3.63,53.98,41.52,,,,8
603032,德新交运,交运物流,87.11,49.32,0.0248,3.1839,-1.8612,1.0794,13334,0.9098,0.78,36.59,14.02,-18.15,-35.9,-27.14,,,,8
2034,美欣达,纺织服装,280.99,56.75,0.03,7.766,0.0181,5.5828,10804,0.7605,0.38,16.62,22.32,-4.43,0,0,,,,8
995,*ST皇台,酿酒行业,0,27.37,-0.08,0.1777,-0.0146,1.7253,17740.8,-2.5805,-35.04,47.9,91.52,-67.8,0,0,,,,8
2041,登海种业,农牧饲渔,44.79,142,0.0513,3.1058,-0.1573,0.0333,88000,1.8393,1.67,49.22,14.53,-55.7,-62.45,-63.4,,,,8
967,盈峰环境,金属制品,52.49,113.8,0.091,4.7273,-0.1572,2.4815,72738.66,0.7174,1.96,15.33,45.2,2.69,35.23,-49.6,,,,8
2076,雪莱特,电子元件,128.39,52,0.0211,2.7836,-0.0747,1.3956,36699.48,0.36,0.76,28.37,46.39,22,47.94,-73.08,,,,8
2099,海翔药业,医药制造,22.68,131.3,0.07,3.0168,0.0717,1.6094,162276.73,0.4528,2.41,44.7,32.27,-8.95,-12.5,-12.96,,,,8
748,长城信息,电子信息,0,0,0.1127,5.1469,-0.5442,1.1909,81481.86,0.7384,2.04,23.98,28.52,-6.32,38.88,74.74,,,,8
539,粤电力A,电力行业,14.59,287.2,-0.022,4.4345,0.0906,0.9529,525028.4,1.1466,-0.49,5.81,58.09,26.07,-204.9,-213.73,,,,7
603609,禾丰牧业,农牧饲渔,27.07,106.9,0.08,3.6998,-0.3295,0.1275,83117.65,2.3316,2.31,9.6,39.67,29.16,3.01,4.26,,,,7
850,华茂股份,纺织服装,58.97,58.13,0.0116,4.8398,-0.044,0.0223,94366.5,1.5456,0.24,7.21,40.51,31.26,-22.04,0,,,,7
541,佛山照明,电子元件,36.14,135,0.0942,4.0789,-0.04,0.2247,127213.29,1.3241,2.36,24.03,16.57,20.94,11.22,11.31,,,,7
300455,康拓红外,电子信息,123.03,59.89,0.0438,2.3517,0.0221,0.2862,28000,0.945,1.88,50.63,17.11,10.48,10.72,9.74,,,,7
600476,湘邮科技,软件服务,2056.27,47.53,0.004,1.2336,-0.19,0.8438,16107,-0.6936,0.33,20.76,42.46,16.52,0,0,,,,7
851,高鸿股份,通讯行业,101.57,81.35,-0.0068,4.8572,-1.0964,3.359,63210.5,0.4917,-0.14,6.09,57.48,19.9,0,0,,,,7
600970,中材国际,水泥建材,32.62,166.8,0.09,3.993,0.076,0.5882,175425.79,2.1622,2.16,14.85,74.24,-8.53,15.94,26.23,,,,7
600252,中恒集团,医药制造,27.54,159.2,0.04,1.5584,0.0287,0.0247,347510.71,0.3307,2.72,77.57,16,18.37,4.59,12.8,,,,7
600469,风神股份,汽车行业,27.79,67.15,-0.212,4.1499,-0.5372,3.1204,56241.32,-0.4679,-4.97,7.48,70.89,18.04,-508.91,-603.85,,,,7
601008,连云港,港口水运,785.77,76.65,0.005,3.1613,-0.0355,1.5906,101521.51,0.4366,0.13,33.52,53.89,-2.8,-23.01,-185.16,,,,7
300034,钢研高纳,材料行业,94.98,91.15,0.0458,3.1499,-0.2142,0.8032,42146.47,1.1637,1.47,28.39,20.6,-1.46,-7.91,-22.24,,,,7
600467,好当家,农牧饲渔,117.14,61.36,0.007,2.0338,0.0181,0.2727,146099.43,0.6226,0.34,30.24,42.69,27.88,24.41,116.85,,,,7
300452,山河药辅,医药制造,70.51,34.4,0.13,3.2493,0.0107,0,9280,1.9977,2.85,31.55,20.9,7.29,-7.31,-8.55,,,,7
300398,飞凯材料,化工行业,151.96,103,0.04,2.1579,0.0292,0.0907,36400,1.0289,1.87,41.24,33.83,9.3,-14.19,-13.71,,,,7
600973,宝胜股份,输配电气,31.42,83.47,0.033,4.0135,-1.9624,1.7241,90526.85,1.1473,0.84,7.17,67.18,4.52,-21.42,35.84,,,,7
600446,金证股份,软件服务,143.81,186.3,-0.0309,1.7145,-0.2682,0.009,83500.95,0.5687,-1.53,20.37,44.22,12.02,-189.56,-213.39,,,,7
300048,合康新能,输配电气,33.36,64.16,0.01,3.1574,-0.0682,1.4735,78728.67,0.6002,0.46,28.5,43.98,-6.01,-81,-31.11,,,,7
882,华联股份,商业百货,55.77,92.83,0.0041,3.1655,0.019,1.8755,248215.91,0.1024,0.15,35.02,45.24,-15.98,-44.99,0,,,,7
2285,世联行,房地产,21.54,160.9,0.05,2.0945,-0.1169,0.2843,204496.91,0.655,2.19,20.77,43.82,17.62,51.18,41.3,预升,2017/4/29,0%~30%,7
300059,东方财富,电子信息,77.82,555.5,0.0235,2.9959,0.0314,1.4346,426998.56,0.4995,0.78,57.46,59.17,-10.87,-14.12,-11.48,,,,7
600249,两面针,化工行业,0,60.5,-0.0488,3.5569,-0.1164,1.5589,55000,0.2894,-1.36,22.08,38.6,10.32,0,0,,,,7
600064,南京高科,房地产,11.41,138,0.133,13.4145,-0.8336,0.5591,77247.31,4.0934,1.02,41.52,59.88,-65,-61.94,-61.17,,,,7
2318,久立特材,钢铁行业,49.66,83.31,0.03,3.1354,-0.1794,0.7991,84150.59,1.1847,0.93,22.84,28.9,8.86,2.89,6.29,,,,7
600233,圆通速递,交运物流,52.45,682.5,0.099,3.0075,-0.0768,2.0928,282122.96,0.735,3.35,11.7,20.69,6.95,7.01,-6.18,,,,7
600234,ST山水,房地产,259.77,37.07,-0.03,0.4496,-0.0137,1.625,20244.59,-2.2378,-5.98,96.84,77.25,12.69,0,0,,,,7
600152,维科精华,纺织服装,0,37.39,-0.0441,1.8314,-0.0522,0.5429,29349.42,-0.1344,-2.38,13.58,42.7,-21.44,0,0,预盈,2017/4/28,0,7
2819,东方中科,仪器仪表,171.82,52.58,-0.0217,3.7118,-0.159,1.1003,11334,1.4442,-0.01,12.16,16.01,11.5,-234.89,-389,,,,7
2816,和科达,专用设备,154.82,40.16,-0.0298,5.0934,-0.1165,2.0526,10000,1.9734,-0.58,34.01,27.03,2.64,0,0,预降,2017/4/29,-43.17%~-2.58%,7
2361,神剑股份,材料行业,54.94,78.84,0.0266,2.1702,-0.1392,0.5619,86259.56,0.5354,1.23,17.97,29.88,34.3,-20.32,-20.54,,,,7
601369,陕鼓动力,机械行业,44.73,124.1,0.03,3.7369,-0.1435,1.1361,163877.02,0.9811,0.94,22.07,56.47,-22.49,-43.96,-60.94,,,,7
600231,凌钢股份,钢铁行业,63.01,84.39,0.07,2.1406,0.3052,0.1794,251916.61,0.7167,3.14,10.14,65.66,62.03,0,0,,,,7
848,承德露露,食品饮料,22.86,111,0.2,2.2208,-0.4271,0.0177,97856.27,0.8928,11.1,47.61,13.83,-36.92,-19.01,-21.25,,,,7
599,青岛双星,汽车行业,51.29,55.45,0.04,3.9665,-0.3216,1.7722,67457.89,1.0986,1.01,16.12,66.29,1.17,1.31,0.84,,,,7
300376,易事特,输配电气,69.31,326.9,0.0258,1.5936,-1.9,0.0791,230383.46,0.4565,1.61,18.83,59.45,52.22,68.01,89.39,,,,7
600227,赤天化,化工行业,0,125.4,-0.0313,2.6596,-0.0513,1.4506,173631.91,0.0352,-1.17,43.99,33.76,-69.59,0,0,,,,7
2379,*ST鲁丰,材料行业,745.88,74.48,0.0251,1.3287,0.027,0.6136,92640,-0.2974,1.91,3.26,10.59,62.82,0,0,,,,7
600226,升华拜克,农药兽药,50.84,119.8,0.06,2.3661,-0.0217,1.0268,172452.76,0.2288,5.6,12.88,31.76,32.48,32.05,44.75,,,,7
600531,豫光金铅,有色金属,111.83,90.38,0.0448,2.8238,-0.5311,1.3335,109024.26,0.3542,1.6,4.4,72.5,27.99,59.45,-10.93,,,,7
584,友利控股,化纤行业,0,72.68,-0.0267,2.4434,-0.0252,1.1009,61332.43,0.1926,-1.09,12.3,29.02,42.33,0,0,,,,7
600967,北方创业,机械行业,0,255.3,0.041,4.3376,0.3882,2.3039,168963.18,0.9645,0.96,14.63,52.44,-25.25,14.29,12.17,,,,7
829,天音控股,通讯行业,48.41,108.2,0.01,2.3074,-0.2807,0.3083,95881.9,0.9325,0.28,3.95,79.3,-10.54,-31.69,-63.3,预盈,2017/4/29,109.68%~125.82%,7
831,*ST五稀,有色金属,0,135.6,0.0085,2.0383,0.1563,0.7545,98088.9,0.0875,0.42,12.13,3.75,68.55,0,0,,,,7
560,昆百大A,商业百货,185.96,147.2,0.0124,3.2295,-0.0095,1.315,117023.59,0.6463,0.38,29.88,39.11,-22.13,-11.83,5245.17,,,,7
300389,艾比森,电子元件,51.63,66.47,0.0404,3.0946,-0.0252,0.2188,31925.64,1.6508,1.31,36.67,42.02,-10.6,-42.92,-63.32,,,,7
300359,全通教育,文教休闲,198.67,111.7,-0.01,3.1707,-0.1682,1.6684,63377.25,0.4644,-0.32,24.67,22.11,16.45,-148.97,-149.21,,,,7
600493,凤竹纺织,纺织服装,209.99,40.23,0.0149,2.5549,-0.0689,0.7019,27200,0.5386,0.58,12.5,27.27,21.06,40.94,48.41,,,,7
833,贵糖股份,食品饮料,0,60.82,0.0164,3.9607,-0.3823,2.0085,66840.19,0.8145,0.42,16.64,24.49,-5.75,0,0,,,,7
300391,康跃科技,机械行业,876.19,36.99,0.0128,2.1808,0.0318,0.4089,16667.5,0.6716,0.59,34.12,52.14,9.88,61.61,0,,,,7
300460,惠伦晶体,电子元件,201.21,41.95,0.01,3.9815,0.0355,1.5266,16827.42,1.2982,0.31,12.39,26.22,-14.41,-49.93,-161.68,,,,7
2863,今飞凯达,汽车行业,0,0,0.0644,3.8829,0.0839,1.3221,22150,1.3904,2.39,19.61,80.52,10.89,3.57,2.64,,,,7
2325,洪涛股份,装修装饰,30.86,86.41,0.0419,2.9928,-0.2305,0.7244,120185.2,1.1015,1.44,23.01,60.63,-23.95,-38.65,-40.04,,,,7
601398,工商银行,银行,5.69,16894,0.21,5.462,0.3067,0.4265,35640625.71,2.8513,15.8,0,91.79,-2.25,1.37,1.38,,,,7
548,湖南投资,房地产,64.2,51.07,0.005,3.0919,0.3672,0.958,49921.58,0.9102,1,53.64,33.64,10.14,99.41,6.91,,,,7
300067,安诺其,化工行业,57.69,47.23,0.0523,1.6094,-0.0009,0.1492,65289.14,0.5172,3.27,20.06,32.27,30,25.3,14.82,,,,7
603899,晨光文具,文教休闲,33.86,166.9,0.1805,2.5717,0.142,0.296,92000,1.0522,6.61,26.82,23.71,24.66,13.84,16.41,,,,7
600432,*ST吉恩,有色金属,0,106.8,-0.1,1.2301,0.0848,3.9151,160372.39,-2.9388,-8.13,13.36,86.56,13.37,0,0,,,,7
603901,永创智能,专用设备,64.22,60.2,0.04,2.2822,-0.1972,0.4047,40000,0.788,1.89,30.43,47.38,29.95,9.79,3.94,,,,7
2044,美年健康,医疗行业,98.24,333,-0.04,1.3093,-0.0856,0.0089,242148.27,0.2998,-3.25,27.23,43.84,79.61,0,0,,,,7
600880,博瑞传播,文化传媒,148.36,89.22,-0.0131,3.2564,-0.1183,0.7378,109333.21,1.2005,-0.4,26.28,10.8,-16.51,-671.33,-2154.28,,,,7
600011,华能国际,电力行业,12.35,1088,0.04,4.8581,0.5032,0.923,1520038.34,2.3327,0.89,12.3,75.22,7.54,-86.97,-88.29,,,,7
601933,永辉超市,商业百货,49.47,537.9,0.08,2.0833,0.0942,0.6799,957046.21,0.36,3.8,20.93,32.67,13.76,57.55,50.61,,,,7
600361,华联综超,商业百货,0,47.14,0.0048,3.9403,0.3548,2.5198,66580.79,0.2032,0.12,21.01,74.91,-6,0,0,,,,7
925,众合科技,交运设备,0,79.12,-0.05,3.4388,-0.4115,2.9892,32032.39,-0.5539,-1.42,25.47,70.19,-3.8,0,0,,,,7
970,中科三环,电子元件,49.46,156.6,0.0682,3.9368,0.0245,0.401,106520,2.3246,1.75,23.42,13.65,0.78,16.16,9.33,,,,7
2085,万丰奥威,汽车行业,40.42,382,0.11,3.0031,0.1333,0.0631,182239.97,1.7893,3.7,21.92,37.09,17.27,18.68,19.94,,,,7
2166,莱茵生物,医药制造,99.27,56.58,0.03,1.9631,-0.2804,0.5984,43728.14,0.3179,1.52,25.22,66.91,30.91,-22.28,-21.13,,,,7
603322,超讯通信,通讯行业,507.14,109.6,-0.1,5.8884,-1.4743,3.1722,8000,1.5854,-1.62,12.31,52.81,21.36,-1054.81,-1174.28,预减,2017/4/29,0,7
300276,三丰智能,机械行业,553.37,82.26,0.0079,1.6214,-0.0081,0.1102,37440,0.4465,0.49,22.19,33.04,64.64,27.78,6.41,,,,7
600838,上海九百,商业百货,30.07,64.74,0.0551,3.1188,-0.0213,0.4582,40088.2,0.8611,1.76,49.88,12.2,15.58,23.74,23.83,,,,7
158,常山股份,纺织服装,0,154.2,-0.01,4.5051,-0.4113,2.5786,127144.23,0.7408,-0.22,6.76,51.52,6.67,0,0,,,,7
300205,天喻信息,电子元件,151.78,62.36,0.0155,2.5898,-0.5954,0.9623,43005.6,0.4877,0.6,22.42,34.21,36.59,-11.55,-30.03,,,,7
2089,新海宜,通讯行业,125.85,107,0.019,2.7787,-0.0857,0.5333,68733.48,1.1194,0.68,22.05,60.07,-20.44,0,0,,,,7
2149,西部材料,材料行业,545.87,61.47,-0.0041,8.0019,-0.2726,6.8523,21270.71,-0.0514,-0.05,10.17,44,19.1,0,0,,,,7
523,广州浪奇,化工行业,218.84,59.09,0.01,3.4258,0.0401,1.9747,52294.43,0.3421,0.42,2.6,59.07,26.25,45.27,56.22,,,,7
300272,开能环保,机械行业,56.87,45.46,0.0344,2.0797,-0.1004,0.4043,33182.14,0.5214,1.67,36.78,53.4,27.34,16.1,3.66,,,,7
600995,文山电力,电力行业,31.27,61.49,0.2,3.5271,0.3298,0.3252,47852.64,1.8645,5.78,28.78,37.2,15.73,11.41,10.55,,,,7
300217,东方电热,机械行业,91.11,51.07,0.009,1.428,-0.1377,0.033,127349.37,0.3496,0.63,17.37,22.65,109.26,9.02,-28.97,,,,7
600850,华东电脑,电子信息,35.23,98.32,0.1802,4.6724,-0.8361,-0.0222,42079.96,3.5728,3.98,18.11,56.69,11.38,21.65,26.23,,,,7
601727,上海电气,输配电气,54.89,1131,0.0362,3.3988,-0.5435,0.7241,1343115.64,1.235,1.07,23.5,66.83,-15.67,-3.81,-6.06,,,,7
600337,美克家居,木业家具,28.23,93.39,0.032,2.0632,0.1678,0.0677,148340.85,0.833,1.47,57.89,41.43,10.41,10.77,5.86,,,,7
300231,银信科技,软件服务,51.7,61.14,0.0533,1.8584,-0.1049,0.3998,34250.96,0.5335,2.92,31.79,40.08,-6.97,20.44,18.07,,,,7
952,广济药业,医药制造,36.27,51.45,0.097,2.6954,0.1847,0.2415,25170.55,1.1527,4.66,48.36,56.73,8.78,5.91,-1.21,,,,7
300264,佳创视讯,软件服务,323.04,44.08,-0.03,1.4611,-0.1232,0.2336,41310,0.1725,-1.8,24.74,28.69,30.23,0,0,,,,7
957,中通客车,汽车行业,15.92,96.64,0.08,4.4411,0.2478,0.8054,59290.39,2.2644,1.73,14.75,68.3,-49.15,-66.67,-93.53,,,,7
58,深赛格,商业百货,225.78,127.3,0.0256,1.4429,0.0358,0,123565.62,0.4427,1.5,28.27,67.94,-27.01,-65.39,-66.67,预增,2017/4/29,75.01,7
962,*ST东钽,有色金属,171.9,49.86,-0.1192,3.2501,0.1703,2.7168,44083.26,-1.0351,-3.59,-0.69,43.77,28.76,0,0,,,,7
603315,福鞍股份,机械行业,113.54,52.2,0.01,3.2765,-0.1498,1.4413,20000,0.7078,0.36,23.77,39.79,-29.26,-80.3,-92.94,,,,7
2181,粤传媒,文化传媒,0,87.43,-0.0259,3.2321,-0.0454,1.1006,116105.82,0.8758,-0.8,21.22,18.13,-17.53,0,0,,,,7
919,金陵药业,医药制造,37.18,66.98,0.0854,5.1181,-0.0119,0.9183,50400,2.5284,1.68,19.75,21.21,-4.44,-9.97,-21.15,,,,7
300293,蓝英装备,机械行业,2412.12,46.14,0.0137,2.51,0.1501,0.5892,27000,0.7234,0.56,31.78,62.64,-25.29,-40.22,-48.96,,,,7
2385,大北农,农牧饲渔,34.73,275.6,0.0469,2.2657,-0.1435,0.2243,410066.91,0.9595,2.06,24.95,35.71,20.96,39.77,32.32,,,,7
600898,三联商社,通讯行业,286.78,46.44,0.0029,1.4763,-0.1828,0.1785,25252.38,0.1814,0.2,11.32,80.71,112.51,-65.96,-119.28,,,,7
603600,永艺股份,木业家具,47.47,57.07,0.0984,2.3488,0.1895,0.2115,25000,1.0409,3.87,20.41,30.33,25.12,-13.28,15.55,,,,7
600980,北矿科技,机械行业,138.95,33.53,0.0265,3.4412,-0.1395,1.7974,15220.99,0.4196,0.77,28.78,31.11,10.26,-29.75,-38.82,,,,7
600802,福建水泥,水泥建材,0,54.11,-0.114,1.817,-0.2726,0.5601,38187.37,-0.785,-6.07,7.3,70.88,69.06,0,0,,,,7
603598,引力传媒,文化传媒,145.48,55.2,0.05,2.2406,-0.3488,0.4018,27111.3,0.9749,2.11,7.06,36.45,53.99,2.71,3.23,,,,7
300087,荃银高科,农牧饲渔,0,43.3,0.0084,2.0789,-0.2937,0.6181,31982,0.4196,0.41,33.43,34.83,10.1,43.78,183.17,,,,7
2107,沃华医药,医药制造,117.22,57.22,0.05,1.4078,0.0985,0,36075.6,0.388,3.78,78.6,19.34,19.84,20.68,14.14,,,,7
300444,双杰电气,输配电气,69.12,67.02,-0.06,3.0078,-0.1606,1.0968,28337.12,0.9431,-1.93,21.86,46.12,7.07,-280.65,-281.65,,,,7
601588,北辰实业,房地产,30.27,181.8,0.09,3.5518,0.0382,1.0837,336702,1.2285,2.53,31.97,81.35,17.75,62.2,68.15,,,,7
895,双汇发展,食品饮料,17.08,752.3,0.2663,4.5744,0.4692,0.5586,329955.83,2.4606,6,16.89,30.04,-4.02,-18.2,-19.38,,,,7
300106,西部牧业,农牧饲渔,0,32.8,-0.08,4.581,-0.7428,2.9371,21133.23,0.5407,-1.8,14.95,61.64,9.12,0,0,,,,7
600182,S佳通,汽车行业,61.95,98.74,0.08,2.8882,0.2822,0.0035,34000,1.5539,2.9,15.65,28.68,35.59,-23.4,-23.99,,,,7
600812,华北制药,医药制造,184.61,100.5,0.008,3.2722,0.0055,2.1345,163080.47,0.0018,0.25,20.76,68.91,0.53,-2.81,-84.63,,,,7
603398,邦宝益智,工艺商品,125.59,73.54,0.05,2.7983,0.0205,0.9611,21120,0.6946,1.95,31.8,6.17,1.56,-23.27,-36.79,,,,7
2228,合兴包装,包装材料,59.11,55.17,0.03,1.5942,-0.2098,0.0107,104297.23,0.5465,1.86,15.5,54.36,49.87,37.54,77.28,,,,7
300304,云意电气,汽车行业,127.35,140.2,0.04,1.8494,0.0274,0.3732,86195.12,0.4105,2.16,35.17,13.58,31.73,40.71,26.94,,,,7
2224,三力士,塑胶制品,42.86,96.8,0.05,2.3749,-0.1099,0.1833,65806.57,1.0159,1.97,34.95,10.77,-0.87,32.31,-15.75,,,,7
300131,英唐智控,电子元件,48.64,97.97,0.0309,1.7816,-0.1361,0.4871,106952.64,0.249,1.75,8.11,48.46,126.42,-52.14,206.67,,,,7
603399,新华龙,有色金属,0,55.97,0.003,3.7646,-0.0326,2.5603,49925.06,0.0101,0.08,9.44,45.88,27.84,0,0,,,,7
300301,长方集团,电子元件,82.87,58.78,0.0027,2.6987,0.0187,1.4454,79010.88,0.2187,0.38,20.36,36.47,28.31,-85.36,-113.89,,,,7
600388,龙净环保,机械行业,24.55,140.6,0.08,3.8242,-0.3497,0.4387,106905,2.1479,2.08,23.12,71.99,0.25,9.92,3.58,,,,7
300142,沃森生物,医药制造,0,201.3,-0.02,2.062,-0.0342,1.1055,153743.7,-0.0675,-0.92,55.84,41.33,-59.16,0,0,,,,7
428,华天酒店,旅游酒店,0,70,-0.06,2.784,-0.0041,1.4261,101892.6,0.2948,-2.25,59.04,67.47,0.13,0,0,,,,7
600825,新华传媒,文化传媒,183.9,89.55,0.007,2.4855,-0.0686,0.5347,104488.79,0.7829,0.28,37.6,34.25,-9.9,-18.25,0,,,,7
909,数源科技,综合行业,159.81,48.26,0.016,3.3392,0.6356,1.5113,31235.25,0.6528,0.49,11.95,75.02,-19.93,48.15,961.85,,,,7
300153,科泰电源,输配电气,272.66,52.74,0.02,3.061,-0.3056,1.5457,32000,0.4253,0.82,25.46,30.05,17.57,2.05,18.26,,,,7
2198,嘉应制药,医药制造,262.49,71.46,0.0154,1.956,-0.03,0.2432,50750.98,0.6592,0.79,69.49,8.62,6.89,1.64,3.35,,,,7
600828,茂业商业,商业百货,28.08,159.5,0.1147,2.3781,0.0349,0.18,173198.25,0.4662,4.96,25.88,69.96,75.53,12.96,229.45,,,,7
600962,国投中鲁,食品饮料,1010.38,47.38,0.0085,3.13,0.7561,2.0091,26221,-0.0312,0.27,23.25,38.51,-25.97,-59,-56.75,,,,7
600678,四川金顶,水泥建材,0,50.6,-0.0243,-0.0138,-0.01,0.875,34899,-1.988,0,9.54,101.08,65.05,0,0,减亏,2017/4/29,0,7
712,锦龙股份,多元金融,58.33,213.2,0.08,4.1558,-0.9554,0.7968,89600,2.1228,1.97,0,82.14,-18.85,-3.09,-3.35,,,,7
2694,顾地科技,塑胶制品,351.37,139.8,-0.05,3.856,-0.3092,2.1416,37324.8,0.5273,-1.42,17.88,42.72,3.71,0,0,,,,7
600641,万业企业,房地产,15.16,108.9,0.1456,5.562,-0.1441,0.2373,80615.87,3.1964,2.65,47.35,40.46,-10.87,72.13,77.33,,,,7
2711,欧浦智网,电子信息,54.95,117,0.07,2.4052,-0.2025,0.0022,66004.4,1.2622,3.05,9.41,45.54,46.51,-5.75,-10.69,,,,7
603069,海汽集团,交运物流,84.17,59.34,0.05,3.3428,0.1404,1.1912,31600,0.9852,1.52,20.79,40.65,-2.62,-34.94,-39.63,,,,7
603058,永吉股份,造纸印刷,133.47,126.2,0.06,1.9043,0.056,0.3123,42156,0.4367,3.13,42.66,6.49,31.62,17.57,17.51,,,,7
601228,广州港,港口水运,0,0,0.028,1.8892,0.0227,0.3006,619318,0.5295,1.5,25.38,41.51,32.26,29.95,32.04,,,,7
758,中色股份,有色金属,63.75,173.3,0.0463,2.6815,-0.4081,0.4847,196937.84,1.048,1.76,11.82,71.88,34.05,39.72,48.82,,,,7
2402,和而泰,电子元件,73.29,93.51,0.04,1.3293,0.0822,0.0076,83045.51,0.2652,3.4,23.16,34.25,43.76,49.77,110.86,,,,7
300481,濮阳惠成,化工行业,82.12,51.33,0.09,2.944,-0.0286,0.4966,16000,1.2743,2.95,30.32,11.25,17.77,6.31,-9.14,,,,7
2560,通达股份,输配电气,60.76,55.96,0.01,3.5331,-0.4985,1.6409,42914.14,0.8751,0.31,8.47,28.51,16.29,-54.27,-116.5,,,,7
600727,鲁北化工,化肥行业,114.75,34.61,0.01,3.1055,0.3912,2.4906,35098.66,-0.8942,0.48,20.58,22.66,3.65,9.43,75.31,,,,7
2533,金杯电工,输配电气,31.68,54.59,0.042,4.0707,-0.3145,1.4656,55312.13,1.4762,1.03,15.35,21.29,12.13,-10,-8.84,,,,7
600728,佳都科技,软件服务,10147.62,145.5,0.0081,1.8799,-0.1758,0.8685,159884.49,-0.0333,0.45,14.47,39.63,36.79,0,0,,,,7
2522,浙江众成,包装材料,179.44,178,0.0211,2.0492,0.0121,0.7071,90577.94,0.2658,1.31,33.48,22.62,23.62,-5.7,-19.94,,,,7
300490,华自科技,输配电气,135.43,50,0.03,2.9356,-0.2105,0.9908,20000,0.83,1.18,39.79,32.45,-3.47,-20.15,-18.43,,,,7
2691,冀凯股份,机械行业,563.48,47.08,0.0042,4.2829,0.0202,2.2114,20000,0.9332,0.1,-31.06,8.82,-26.26,-78.56,-93.66,,,,7
2431,棕榈股份,园林工程,124.68,141.1,-0.04,3.0599,-0.1565,1.0599,137699.65,0.8619,-1.26,9.89,65.99,24.04,0,0,,,,7
2,万科A,房地产,11.13,2340,0.063,10.3243,-0.8627,0.757,1103915.2,5.6069,0.61,29.8,81.73,27.22,-16.54,-16.01,,,,7
600572,康恩贝,医药制造,28.61,171.7,0.08,1.7898,0.0765,0.027,251073,0.6722,4.3,68.78,44.37,-25.76,23.36,24.74,,,,7
600692,亚通股份,港口水运,133.1,62.72,0.029,1.8311,-0.2974,0.1741,35176.41,0.492,1.58,17.69,72.06,98.91,30.11,56.98,,,,7
2588,史丹利,化肥行业,19.48,120.1,0.0688,3.5559,-0.4581,0.2748,115726.8,2.0747,1.95,21.41,39.59,-4.03,-47.42,-48.57,,,,7
2688,金河生物,农牧饲渔,38.9,64.04,0.06,2.4181,0.0529,0.6679,63528.97,0.6432,2.7,36.58,40.46,-2.89,-18.82,-21.64,,,,7
600150,中国船舶,船舶制造,0,387,-0.052,10.7992,-0.2803,3.3562,137811.76,5.983,-0.48,10.56,68.16,-29.8,-162.17,-363.54,预亏,2017/4/29,0,7
2509,天广中茂,专用设备,56.82,197.5,0.03,2.9165,-0.1532,1.3862,155780.79,0.486,1.2,31.56,39.14,19.81,-16.4,-16.63,,,,7
2570,贝因美,食品饮料,0,138.1,0.01,2.8305,0.1318,1.1574,102252,0.431,0.38,59.73,52.16,-6.58,-81.81,-81.15,,,,7
603838,四通股份,玻璃陶瓷,91.83,58.62,0.05,2.5501,0.036,0.5246,26668,0.9259,2.06,33.79,16.99,-10.66,-7.79,-6.82,,,,7
600583,海油工程,石油行业,25.35,333.4,-0.04,5.1959,-0.1029,0.9608,442135.48,2.771,-0.74,-7.71,20.4,-13.67,-134.19,0,,,,7
600608,*ST沪科,金属制品,0,44.07,-0.02,-0.0587,-0.1057,1.335,32886.14,-2.536,0,5.8,104.51,43.76,0,0,,,,7
2663,普邦股份,园林工程,94.54,99.44,0.004,2.5576,-0.163,0.8446,171148.52,0.6285,0.17,17.66,40.31,38.21,-22.28,-34.44,,,,7
2633,申科股份,文化传媒,0,30.26,-0.01,3.4293,0.0856,2.0315,15000,0.2799,-0.19,27.04,15.24,-4.94,0,0,,,,7
2596,海南瑞泽,水泥建材,142.25,99.89,0.0081,2.1976,-0.3571,0.6563,97608.72,0.4857,0.41,17.91,43.66,79.71,0,0,,,,7
2752,\x95ND?1é·Y,?eê????·,69.23,125.6,0.08,2.7842,0.136,0.6532,64090.81,1.0669,3.06,20.21,33.46,-11.53,-13.02,-18.08,,,,7
2660,茂硕电源,电子元件,205.68,36.46,-0.0035,3.1071,0.1947,1.6874,27703.06,0.3387,-0.11,18.76,54.35,31.15,0,0,,,,7
2451,摩恩电气,输配电气,989.75,85.2,0.011,1.5355,-0.0064,0.1554,43920,0.3517,0.7,23.51,61.12,-23.97,-8.17,-24.88,预增,2017/4/29,80%~130%,7
600076,康欣新材,木业家具,29.4,112.4,0.11,2.9349,0.0393,0.4979,103426.41,1.3417,3.73,42.38,22.2,-9.44,0.47,-0.16,,,,7
603099,长白山,旅游酒店,42.34,50.88,-0.11,3.2769,-0.1542,1.0708,26667,0.9964,-3.17,-60.68,16,22.5,0,0,,,,7
2542,中化岩土,工程建设,79.97,155.9,0.02,1.8303,-0.0462,0.4094,180000,0.3739,1.17,28.16,40.48,-4.72,10.13,11.07,预升,2017/4/28,10%~30%,7
