股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
300003,0.3813,3.1063,0.3883,0.6423,178165.29,1.2541,14.7,60.95,36.7,25.25,30.4,30.3
300004,-0.04,6.0605,-0.1653,4.2115,50921.89,0.7871,-0.63,18.66,16.76,-43.6,-216.63,-241.18
300005,0.1952,4.6142,-0.3722,2.2931,59419.59,1.1254,6.85,29.71,20.81,-12.43,-31.51,-39.55
300006,0.027,2.0291,-0.033,0.7193,81224.12,0.2565,1.34,39.37,35.32,-0.25,13.64,240.61
300007,0.06,4.4788,-0.2344,2.0022,29302.28,1.3664,1.34,32.79,50.22,30.92,36.49,34.99
300008,0.3759,7.5753,-0.5294,5.5681,38400.65,0.9064,6.56,17.85,23.58,34.16,159.92,169.33
300009,0.3681,2.4817,0.4712,0.9709,54760.12,0.7699,15.51,74.19,27.43,33.58,44.8,39.49
300010,0.066,5.9871,-0.2862,4.4578,87199.19,0.5154,1.65,46.65,18.01,41.47,234.48,207.8
300011,0.2094,4.0762,0.1114,1.7711,53105.15,1.2178,5.26,38.86,34.45,-16.65,-57.69,-80.93
300012,0.0901,2.8349,0.1085,1.0365,83728.03,0.7156,5.2,49.86,20.01,25.7,0.97,-0.07
300013,0.082,4.0084,-0.142,3.0347,29779.14,-0.0579,2.07,32.58,28.13,61.87,2421.16,2980.24
300014,0.5871,4.5948,0.1106,1.6163,42888.13,1.7591,13.88,29.2,52.27,73.45,66.43,154.15
300015,0.15,2.9201,0.1572,0.5385,101190.57,1.4898,5.7,44.06,31.87,30.86,31.17,25.28
300016,0.081,2.8063,0.2115,0.9741,32599.33,0.7101,2.89,64.47,8.59,0.22,28.78,22.42
300017,0.5196,2.9587,1.3367,0.8901,240644.73,0.9339,21.52,41.97,15.08,51.67,50.41,50.52
300018,0.02,2.9803,-0.0207,1.2456,48083.15,0.6571,0.74,58.51,6.1,-2.57,4.81,5.48
300019,0.0114,2.2126,0.0135,0.1495,33090.2,0.9201,0.52,23.91,21.8,8.81,-74.59,-77.97
300020,0.05,4.58,-0.2015,2.0615,65578.91,1.1643,1.12,26.17,43.83,-6.23,-9.49,-6.31
300021,0.2002,4.1812,-0.3363,2.3111,31894.43,0.7985,6.13,26.73,44.61,-11.28,-1.47,-4.69
300022,0.0551,0.6788,0.2997,0.5246,38024.04,-0.8928,8.45,14.22,81.34,5.5,300.7,-150.83
300023,0.2,3.3006,-5.5577,1.8657,31610.68,0.4115,6.2,31.38,82.57,103.46,17.25,6.52
300024,0.0371,3.594,-0.1843,1.6987,156023.96,0.7721,1.04,32.67,22.39,27.23,7.06,9.46
300025,0.01,2.0969,-0.1117,0.0742,42853.06,0.9941,0.43,30.51,67.37,55.19,-25.74,-70.23
300026,0.2187,1.9692,0.1488,0.2038,301105.48,0.7363,11.84,75.4,17.07,15.49,23.11,23.16
300027,-0.02,3.2143,-0.1079,0.9072,278568.64,1.1242,-0.76,39.54,48.0,-29.08,-126.06,-229.13
300028,0.0252,0.9912,0.0641,0.8109,34398.0,-0.8184,2.55,34.13,39.87,-20.21,0.0,0.0
300029,-0.2851,0.9439,0.1373,4.1725,20000.0,-4.3564,-26.58,25.08,67.56,15.3,0.0,0.0
300030,0.1,3.0583,0.0751,1.2773,30879.58,0.6697,3.27,46.54,35.08,-5.18,-23.49,-37.8
300031,0.092,5.4579,0.1053,3.0869,39676.79,1.2165,1.49,47.84,22.79,70.49,75.97,77.03
300032,0.2004,5.7699,0.1003,4.0934,81406.14,0.5721,5.18,15.26,27.17,10.76,-55.79,-53.85
300033,2.25,4.5933,1.5781,0.6636,53760.0,2.5145,49.61,91.8,27.6,20.23,26.57,15.24
300034,0.0459,3.1536,-0.2142,0.8049,42083.94,1.1654,1.47,28.39,20.6,-1.46,-7.91,-22.24
300035,0.0877,4.2926,0.222,2.4814,25900.3,0.6672,2.78,48.74,15.97,-2.52,48.22,25.85
300036,0.58,3.5942,0.4964,1.845,44957.9,0.7292,11.04,63.38,25.62,78.35,116.83,100.28
300037,0.36,11.904,-0.1402,7.0172,18921.77,4.2208,3.06,38.77,22.69,29.93,27.34,23.67
300038,0.0344,19.4414,-0.0324,17.322,31731.92,1.0453,0.32,20.76,39.15,45.2,5.93,16.37
300039,0.11,2.7621,0.0864,0.2714,82943.16,1.2687,4.04,81.46,13.7,6.19,9.12,4.84
300040,0.39,5.1514,0.3307,2.3577,34638.72,1.7509,7.62,23.52,37.0,73.9,549.36,894.41
300041,0.1153,4.0478,0.0712,1.5726,40078.44,1.2547,2.89,29.26,14.43,24.82,20.3,27.68
300042,0.1114,6.6737,-0.4185,4.5094,13360.0,1.007,1.68,10.0,6.56,112.45,23.44,22.41
300043,0.37,1.8935,0.1551,0.0557,124419.84,0.8094,19.72,33.67,52.99,43.08,30.15,94.76
300044,0.2948,2.4562,-0.2339,0.6086,34197.46,0.8889,12.79,17.12,56.37,50.69,30.16,7.37
300045,0.015,1.877,-0.1056,0.3478,56118.2,0.5052,0.84,52.0,18.65,5.34,9.1,25.35
300046,0.0894,5.6642,0.2516,3.9659,14208.0,0.3894,1.59,39.8,21.6,80.28,121.78,144.51
300047,0.0035,5.5286,-0.014,2.9485,35773.35,1.4065,0.06,20.64,35.05,6.2,0.0,0.0
300048,0.23,3.1429,0.2024,1.4735,78728.67,0.5857,7.47,35.57,45.97,75.52,244.64,70.8
300049,0.4596,5.5551,0.5654,3.0408,26324.61,1.2995,8.65,72.08,24.15,36.88,32.03,26.88
300050,0.24,4.2495,0.4815,2.3283,49891.45,0.8103,5.71,45.53,13.14,5.7,4.81,3.96
300051,0.1539,2.4837,0.2314,1.5221,36968.56,0.006,6.38,72.41,30.04,25.18,0.0,0.0
300052,0.01,3.6638,-0.0816,2.2981,26103.86,0.1752,0.35,55.32,10.46,11.59,-4.34,0.0
300053,0.0584,3.0544,-0.1426,1.6635,62318.01,0.3524,2.88,35.47,16.66,25.24,0.41,8.94
300054,0.1379,6.2973,0.1123,4.0019,53395.78,1.2579,2.2,36.31,8.43,62.93,75.58,77.65
300055,0.3191,6.3407,0.1207,4.1653,86518.48,1.1075,5.72,27.41,24.26,-14.54,-9.57,-10.73
300056,0.216,4.0179,-0.0852,2.4113,38549.04,0.5478,6.83,34.13,50.71,13.52,64.29,46.9
300057,0.1722,5.2851,0.2881,2.8009,43966.48,1.3604,3.3,16.26,39.97,1.93,17.18,46.1
300058,0.2245,2.9827,-0.2135,1.4292,214220.55,0.7264,10.72,23.29,64.0,42.29,143.4,77.21
300059,0.1672,2.9702,-1.1882,1.4322,426998.56,0.476,6.6,73.15,52.45,-19.62,-61.39,-66.86
300061,0.2064,6.1468,0.3183,4.6735,52570.92,0.4535,15.24,41.3,13.06,44.14,111.91,130.21
300062,0.51,5.612,0.3632,2.4578,15400.0,1.9917,9.77,33.19,47.57,36.86,285.32,238.04
300063,0.4245,7.5391,0.4763,5.583,29057.08,0.8976,5.83,11.18,41.13,410.58,760.0,850.35
300064,0.095,5.4904,0.1056,3.9327,120547.66,0.5038,5.72,33.35,52.78,28.79,50.99,52.3
300065,0.34,5.2196,0.6503,3.2728,24156.06,0.8273,6.72,39.26,20.62,118.59,131.4,358.19
300066,0.1284,1.3858,0.1043,0.0649,104003.33,0.2372,9.47,38.53,11.82,7.43,-4.05,9.75
300067,0.1505,1.8847,0.199,0.3753,54407.61,0.5779,8.27,26.34,26.09,45.49,32.12,22.36
300068,0.4184,7.4897,0.0066,5.1411,78715.89,1.2171,7.43,17.63,30.9,38.58,62.0,56.33
300069,0.2,4.3343,0.0327,2.2268,11700.0,0.9427,4.8,31.62,38.23,57.77,126.46,245.99
300070,0.589,4.9549,0.2404,2.1319,313368.68,1.7064,12.8,31.39,48.65,70.54,35.55,33.92
300071,0.19,1.7566,0.0455,0.0241,68279.42,0.6259,11.55,18.68,63.92,6.24,2.8,34.42
300072,0.2435,3.6833,-0.7389,0.9055,179339.38,1.7649,6.72,15.62,63.44,218.2,115.26,118.54
300073,0.1073,7.4333,-0.0862,5.3404,18303.4,0.9763,1.45,18.75,39.0,37.21,24.68,32.86
300074,0.0184,1.9832,-0.02,0.3796,53599.6,0.5868,0.92,57.75,15.32,0.8,0.0,0.0
300075,0.332,3.5312,0.0588,1.367,39562.17,1.2685,9.52,36.52,38.53,48.56,8.27,27.68
300076,0.0,2.5079,0.0306,1.0758,42400.0,0.3621,-0.18,31.35,6.92,2.59,-124.25,-219.43
300077,0.18,5.2577,-0.1014,3.7204,56364.0,0.5986,3.52,32.1,10.03,25.96,17.67,69.49
300078,0.4188,4.5416,0.2999,2.5744,44882.52,0.827,13.74,46.61,30.3,27.79,33.35,60.16
300079,0.1666,2.5357,0.1633,0.4669,137779.39,0.9486,6.96,49.7,12.56,43.35,4.86,17.17
300080,0.0409,6.4489,0.0433,4.8351,50280.4,0.5255,0.64,22.49,47.68,40.55,221.15,0.0
300081,0.0307,4.1054,0.0062,2.8798,51460.79,0.2012,0.66,50.07,9.45,-13.63,14454.65,-541.72
300082,0.038,3.9963,-0.2567,2.517,67392.0,0.3647,0.95,9.08,46.03,31.81,0.0,0.0
300083,0.1,3.6833,-0.1113,2.5476,143214.56,0.109,2.84,23.23,47.04,33.06,418.88,443.62
300084,0.0063,4.6761,0.0362,3.2341,38476.57,0.3767,0.25,34.13,25.07,-24.43,0.0,0.0
300085,0.01,1.425,-0.0729,0.0744,68401.38,0.3143,0.71,36.41,30.38,35.9,13.58,13.36
300086,0.0334,4.0346,0.0243,2.4644,45000.0,0.4769,0.83,37.86,11.45,-9.17,-18.09,-47.05
300087,0.1,2.0634,0.5667,0.6109,31982.0,0.4112,4.83,35.94,38.83,24.66,38.58,59.58
300088,0.3,3.2629,0.2264,1.1348,114943.99,1.011,9.52,9.28,47.88,114.24,46.01,53.28
300089,0.35,4.0445,0.3515,2.361,43480.01,0.6123,12.4,36.06,28.35,1.68,1004.09,425.05
300090,0.1251,3.9872,-0.1433,1.641,131995.29,1.0828,2.9,40.4,52.69,9.8,2.22,37.66
300091,0.09,1.6963,0.0289,0.2488,52250.0,0.3912,5.37,28.11,64.63,4.82,39.46,31.78
300092,0.0046,2.1804,-0.157,1.1073,23779.75,0.2339,0.2,17.33,23.63,-10.56,-37.75,-68.88
300093,0.0,4.0353,0.1281,1.7909,21600.0,1.0186,0.06,35.96,31.77,-8.0,-93.83,-105.54
300094,0.0802,2.2987,-0.0088,0.7545,78384.56,0.4598,3.58,12.3,37.33,30.48,1989.32,0.0
300095,0.1227,3.254,0.0712,1.5104,37850.37,0.6601,4.28,36.72,38.29,5.01,-10.89,-42.48
300096,0.025,1.6552,-0.6409,0.0762,43000.0,0.5373,1.49,46.48,47.51,37.58,-54.76,-140.81
300097,0.63,8.9831,-0.947,6.2133,14941.66,1.6561,7.25,33.48,35.0,42.99,73.26,-34.17
300098,0.2961,3.4945,0.2602,1.9128,107476.46,0.5541,8.8,44.95,21.76,21.01,125.46,127.21
300099,0.0453,2.5068,0.1489,1.1344,66039.93,0.3143,3.19,53.43,6.56,39.56,27.86,971.17
300100,0.82,6.359,0.8618,2.649,39795.12,2.2968,14.35,27.95,52.94,33.63,34.27,34.78
300101,0.0223,1.5235,-0.0914,0.0856,55600.0,0.3979,1.47,54.97,17.98,-17.28,-43.83,-35.07
300102,0.059,3.6078,0.0258,2.1336,70455.33,0.4079,1.65,31.23,23.24,36.32,7598.9,0.0
300103,0.0272,4.0628,-0.0471,1.5078,21173.4,1.3412,0.67,26.11,13.79,18.82,19.88,27.46
300104,0.2781,5.1497,-0.539,3.1237,199472.01,0.855,8.2,16.95,67.48,68.91,-3.19,-1.87
300105,-0.3205,3.7365,0.4407,1.3193,51321.6,1.2028,-8.23,8.06,24.65,-46.94,0.0,0.0
300106,-0.2732,4.6492,-1.1514,2.9371,21133.23,0.6159,-7.06,9.4,57.75,-3.88,-400.5,-1522.18
300107,0.009,1.6806,0.0143,0.3035,54433.85,0.3237,0.53,18.95,6.5,2.9,5.82,25.7
300108,0.37,2.7995,0.1606,1.0993,63601.47,0.6161,10.91,38.97,29.32,10.04,37.39,13.64
300109,0.38,7.0966,0.3644,4.9616,17048.24,1.0313,5.36,45.38,6.74,44.13,62.74,62.61
300110,0.0063,2.2343,0.0322,0.4728,65740.34,0.6782,0.27,51.13,45.33,-1.88,73.76,31.08
300111,0.03,1.1615,0.3261,0.1907,111980.0,-0.0928,2.39,21.79,53.61,-12.14,-65.03,-19.29
300112,0.1,2.7107,0.2933,1.1923,26658.82,0.53,3.8,51.95,20.09,14.91,109.97,84.77
300113,0.7584,3.585,1.0009,0.916,68702.63,1.4167,24.94,75.22,24.55,66.49,82.43,70.97
300114,0.0428,3.4435,-0.1638,0.9946,39384.03,1.0891,1.25,33.09,26.22,31.48,35.96,47.41
300115,0.22,4.587,0.2459,1.3496,90305.38,2.072,4.96,26.78,44.88,55.24,45.91,38.87
300116,0.1745,3.2157,-1.7708,2.0092,243252.46,0.2036,12.79,30.07,62.8,668.45,1100.42,1455.96
300117,0.11,1.9749,-0.0566,0.209,71676.0,0.6913,5.51,14.47,68.81,2.58,10.59,67.51
300118,0.5753,4.0698,-0.4837,2.5253,90461.69,0.7925,15.85,22.33,65.35,42.65,162.95,68.29
300119,0.3368,4.7058,0.5134,2.3334,40449.35,1.2183,7.75,57.35,22.97,22.33,20.37,14.9
300120,0.0766,2.9351,-0.094,1.4905,20454.6,0.2963,2.33,12.81,10.29,24.25,134.28,225.44
300121,0.12,2.386,0.0879,0.5088,28922.0,0.9636,5.09,27.47,49.76,62.66,111.09,120.67
300122,0.04,1.6135,-0.017,0.13,160000.0,0.4314,2.36,93.82,4.5,12.89,1.89,-0.14
300123,0.03,3.5666,-0.2875,2.0855,30172.54,0.4625,1.01,25.17,46.96,22.9,165.0,0.0
300124,0.11,2.9636,0.0027,0.8184,166511.19,1.2694,3.58,46.57,35.42,37.73,23.54,16.33
300125,-0.53,8.7582,0.6252,6.8749,11800.0,0.6761,-5.84,18.58,39.26,-56.57,-875.42,0.0
300126,0.01,3.4051,-0.0232,1.5559,30633.84,0.6824,0.37,16.96,16.51,1.22,22.36,29.57
300127,0.09,3.5012,0.0281,1.5355,32314.64,0.6423,2.68,37.94,5.29,32.67,33.11,32.87
300128,0.08,4.103,0.0208,2.7221,47943.71,0.9236,1.71,12.92,41.57,-5.74,77.0,0.0
300129,0.22,2.8584,0.2017,0.9582,73151.47,0.8755,7.83,36.46,29.04,-25.2,31.57,26.83
300130,0.02,6.2337,-0.3279,2.8656,23549.13,2.2595,0.39,39.83,42.55,0.81,10.91,-80.77
300131,0.0309,1.7816,-0.1361,0.4871,106952.64,0.249,1.75,8.11,48.46,126.42,-52.14,206.67
300132,0.0848,1.6443,0.1935,0.2136,38592.0,0.3655,5.3,20.66,11.29,-5.38,200.31,1241.26
300133,0.27,3.6518,-0.3953,1.6311,174662.55,1.0226,7.79,25.34,37.33,67.27,0.63,3.84
300134,0.18,7.6044,0.4409,6.3147,76749.8,0.1519,3.72,22.07,24.61,16.82,29.81,-120.13
300135,0.033,1.2818,-0.0496,0.0353,92160.0,0.2042,2.61,14.93,60.0,-25.3,-40.67,37.83
300136,0.3532,2.0068,0.0558,0.3632,98078.66,0.6021,22.34,34.03,36.0,66.45,146.91,155.91
300137,0.203,4.1288,-0.3951,1.968,34439.53,1.0364,4.88,48.48,14.94,28.31,18.55,28.41
300138,0.3558,5.7344,-1.227,3.5081,26211.03,1.2278,6.41,14.58,38.82,68.89,34.29,47.44
300139,0.1,4.7931,0.0865,2.1184,27400.0,1.3797,2.17,40.65,7.97,0.51,-19.99,-22.29
300140,-0.0396,3.5811,-0.3367,1.4433,34515.47,0.9251,-1.1,23.83,55.97,10.56,0.0,0.0
300141,0.18,4.2251,-0.1199,1.8134,16696.64,1.238,4.25,32.49,24.88,34.94,31.56,80.6
300142,-0.02,2.062,-0.0342,1.1055,153743.7,-0.0675,-0.92,55.84,41.33,-59.16,0.0,0.0
300143,0.191,7.809,0.158,7.7901,28838.71,-1.0166,3.16,40.23,13.35,54.37,420.78,0.0
300144,0.62,4.3087,0.7092,1.7046,145261.36,1.4758,15.07,61.65,13.29,56.05,43.1,39.85
300145,0.1384,6.2338,-0.4465,3.0996,66786.04,1.9404,2.25,46.34,43.1,77.73,139.34,141.94
300146,0.37,2.923,0.4656,1.3565,147032.19,0.4226,11.76,64.4,11.72,1.9,-15.78,-21.89
300147,0.1,5.1349,0.3001,3.2266,66147.63,0.7701,1.94,31.58,53.88,27.14,-62.76,-89.35
300148,0.09,6.7706,-0.1119,4.7606,64994.96,0.9772,1.35,72.53,9.41,182.68,463.2,459.1
300149,0.15,1.8239,0.1688,0.1901,42210.0,0.5493,8.74,50.51,2.93,-18.83,9.27,5.75
300150,0.17,2.8656,0.098,1.3494,54000.0,0.3912,5.97,41.89,19.21,19.85,-20.21,-19.56
300151,0.06,1.6264,0.0883,0.221,50250.0,0.3544,3.9,25.99,17.4,7.22,6.21,-18.8
300152,0.037,1.9458,-0.1539,0.7094,71280.0,0.1829,1.96,25.88,46.71,64.28,0.0,0.0
300153,0.15,3.0329,-0.0783,1.5457,32000.0,0.4004,5.03,19.6,29.16,-0.27,17.57,-49.42
300154,0.06,3.5305,0.1185,1.5518,44700.0,0.7768,1.83,30.94,14.73,19.96,36.41,53.77
300155,-0.02,2.0702,-0.1158,0.6568,54337.06,0.3115,-1.13,34.24,20.45,-7.18,0.0,0.0
300156,0.7,2.4959,0.2154,0.3476,101002.44,1.0909,34.07,34.45,48.72,157.28,289.47,764.69
300157,0.13,5.2717,-0.2845,3.4362,71277.21,0.7203,2.69,28.65,30.16,61.01,13.19,-130.88
300158,0.1973,9.7624,-0.1675,8.1848,51977.93,0.5396,4.75,42.51,26.12,27.97,105.02,175.61
300159,0.0005,3.9025,-0.0668,2.3178,149036.02,0.5358,0.01,31.93,25.02,17.21,-55.16,0.0
300160,0.1048,2.158,0.0641,0.3851,59776.0,0.6818,4.98,35.58,34.53,21.05,72.44,75.93
300161,0.0771,6.4608,-0.0332,4.4252,17279.12,0.8594,1.6,33.11,42.07,47.59,0.0,0.0
300162,0.1174,3.1728,0.185,1.7814,34978.72,0.3362,3.69,34.24,30.04,57.71,41.89,31.84
300163,0.14,1.5585,0.3092,0.1985,47400.0,0.3402,9.57,48.01,38.48,2.5,113.92,79.71
300164,0.05,3.3902,-0.035,1.7732,44043.22,0.4825,1.59,45.68,21.85,-37.09,0.0,0.0
300165,0.0381,3.3416,-0.0626,1.6628,46176.0,0.5688,1.15,54.36,23.31,35.66,21.0,85.3
300166,0.1831,5.6894,-0.0352,3.7836,65637.82,1.011,4.16,44.7,17.83,42.27,42.27,33.46
300167,0.0979,2.4209,-0.3764,0.9939,30024.0,0.386,4.13,36.88,40.24,32.56,193.46,612.25
300168,0.09,2.0199,-0.524,0.256,103108.26,0.6865,4.11,39.24,64.15,16.06,15.92,56.33
300169,0.0558,3.8642,-0.0566,2.5429,32598.43,0.2631,1.46,28.54,38.45,8.05,-22.42,-29.02
300170,0.1932,2.4832,-0.2901,0.6725,85788.79,0.8705,8.84,35.05,13.61,32.02,12.64,14.11
300171,0.2926,4.536,0.0105,1.8438,63413.64,1.4516,6.4,44.76,27.49,-11.03,-32.56,-35.19
300172,0.024,2.2099,-0.0774,0.2399,50700.0,0.8719,1.09,25.4,34.15,21.49,5.23,2.31
300173,0.002,2.805,-0.0655,1.3945,58618.05,0.38,0.08,32.23,31.92,3.91,-86.86,-232.22
300174,0.0943,4.1483,-0.1043,1.8594,13600.0,1.1131,2.3,31.7,40.66,31.41,54.88,62.52
300175,0.1217,1.7039,0.0884,0.1294,47080.0,0.716,6.93,7.09,8.09,-57.87,1040.12,-213.87
300176,0.1244,6.0685,1.1807,2.9764,10728.0,1.8417,2.07,21.88,63.59,4.03,5.5,14.98
300177,0.0112,3.5655,-0.0676,1.9039,44676.36,0.7391,0.31,42.38,18.42,31.39,0.0,0.0
300178,0.2223,2.7758,0.0043,0.6932,55627.4,1.1162,8.56,48.25,64.25,22.53,16.24,14.96
300179,0.0618,1.5594,0.0903,0.1329,47826.55,0.3843,3.98,43.89,13.2,-17.9,-36.01,-50.88
300180,0.17,5.4862,-0.4385,3.1211,47500.0,1.2229,3.31,22.16,23.36,8.31,-36.41,-52.07
300181,0.02,2.1887,-0.0948,0.6769,60862.48,0.4318,0.78,55.5,25.82,-4.82,-55.19,-25.83
300182,0.05,3.5509,-0.0893,1.7863,256103.73,0.7193,1.32,43.79,27.83,30.43,8.67,26.28
300183,0.52,5.3084,0.2561,1.9267,45326.49,2.0903,9.98,63.56,9.32,16.17,18.76,17.35
300184,0.0615,7.904,-0.2901,6.4245,65900.09,0.2808,3.06,9.73,37.52,233.1,432.05,438.67
300185,0.04,1.5045,0.0516,0.3529,326774.39,0.1245,2.15,26.61,42.85,0.77,36.23,34.69
300187,0.1215,2.1633,0.0952,0.601,64854.23,0.568,5.79,20.15,49.7,63.05,1.18,15.1
300188,0.38,3.7603,0.6943,1.7272,49634.05,1.1411,10.39,65.39,27.95,30.76,37.14,38.22
300189,-0.0241,1.3609,-0.4075,0.2738,102400.0,0.0679,-1.75,7.75,27.26,282.68,-654.66,0.0
300190,0.24,6.8219,0.0771,4.8616,40812.09,0.8697,4.08,37.18,36.79,-19.51,-23.06,-23.13
300191,0.04,3.679,-0.2441,1.7172,32000.0,0.726,0.97,41.21,7.87,79.31,0.0,0.0
300192,0.1187,2.877,0.2294,0.8272,24255.0,0.942,4.18,23.94,11.24,-3.22,29.48,29.56
300193,0.04,4.2263,0.0226,2.5289,50793.93,0.6587,0.88,35.28,13.94,36.44,39.53,37.12
300194,0.68,9.9947,0.9435,7.6207,39657.08,1.2491,7.72,46.92,9.87,83.17,242.0,275.17
300195,0.2049,5.5973,0.3477,3.3793,43348.36,1.2868,3.7,36.17,27.35,1.23,-24.94,-46.11
300196,1.3,10.6945,1.5513,5.583,21224.8,3.7257,14.9,31.88,23.5,16.61,20.64,28.51
300197,-0.003,3.3648,0.1011,1.3689,151965.36,0.8926,-0.08,23.6,54.61,92.11,0.0,0.0
300198,0.0633,1.5384,0.0318,0.136,103154.85,0.3667,4.28,30.21,30.04,-14.6,138.67,138.1
300199,0.2506,3.8414,0.053,1.7869,91834.25,0.9577,8.38,81.28,21.9,34.37,32.06,34.95
300200,0.27,3.665,0.5046,1.9569,21360.0,0.5731,7.36,32.69,10.39,8.03,6.2,3.48
300201,0.0352,1.2599,-0.1298,0.0807,102856.28,0.1626,4.24,30.36,44.54,56.83,399.23,648.16
300202,0.0277,3.4004,-0.2621,0.1776,54950.4,1.9944,0.81,35.89,27.28,-10.21,44.44,5.91
300203,0.5564,5.665,-0.6743,2.1208,45280.03,2.4819,10.23,52.28,42.01,33.01,62.44,78.76
300204,0.14,4.1244,0.2322,1.2353,47857.28,1.7067,3.52,95.19,18.28,18.59,23.92,24.06
300205,0.0155,2.5898,-0.5954,0.9623,43005.6,0.4877,0.6,22.42,34.21,36.59,-11.55,-30.03
300206,0.045,2.0556,-0.0767,0.746,58500.0,0.2656,2.25,54.82,16.47,26.88,-74.47,0.0
300207,0.3481,1.7265,0.8107,0.0504,129262.15,0.763,22.3,15.19,70.71,24.42,38.44,22.7
300209,0.36,6.8454,0.0581,5.0726,29212.23,0.7093,6.33,41.28,17.79,145.8,5437.08,0.0
300210,0.28,4.6296,-0.1246,1.5194,26901.11,1.9498,6.23,45.38,39.83,13.18,-14.76,-11.59
300211,0.0059,1.6585,0.0152,0.1235,30267.6,0.4686,0.36,18.59,13.12,-30.53,-49.08,-54.19
300212,0.073,6.967,-1.3342,4.2432,36978.62,1.5893,1.05,27.6,58.81,48.1,30.33,23.5
300213,0.0103,2.7687,-0.3138,1.048,57466.5,0.6485,0.37,36.75,28.96,-12.32,13.76,-52.41
300214,0.02,3.3788,0.0792,1.1071,40500.0,1.1316,0.7,11.8,9.16,26.55,-42.97,-40.25
300215,0.1,2.5024,0.4492,0.9535,75832.25,0.4654,4.64,49.52,48.91,32.58,169.68,253.16
300216,0.57,3.2779,-0.0462,0.5982,36143.49,1.4853,18.88,50.4,68.37,39.97,244.33,2.52
300217,0.036,1.419,0.0618,0.033,127349.37,0.3406,2.51,23.94,25.88,-1.33,-39.1,-50.9
300218,0.269,4.6404,0.7871,1.6621,21698.7,1.6174,5.92,21.97,44.62,2.09,5.56,-5.0
300219,0.3026,2.8383,0.286,0.9653,67097.57,0.8197,13.68,24.71,42.32,38.51,87.21,51.03
300220,0.0588,2.264,0.2829,0.6607,12600.0,0.526,2.63,37.08,27.43,-5.07,29.46,100.95
300221,0.1,4.1037,-0.0868,2.2999,50058.35,0.7393,3.05,18.3,36.28,67.76,2.15,-5.63
300222,0.07,5.0934,-0.2856,3.8196,72812.36,0.7722,1.32,38.19,23.37,66.96,38.08,11.12
300223,0.0123,6.6084,-0.0907,4.4435,16640.0,0.9771,0.19,42.95,3.73,156.35,0.0,0.0
300224,0.2286,2.5104,-0.1027,0.8232,83512.91,0.6789,8.9,26.46,26.29,16.24,21.06,19.55
300225,0.149,1.8469,0.1916,0.0535,47034.0,0.6252,8.29,29.25,22.12,12.5,1.44,5.94
300226,0.0369,3.1858,-1.4531,2.8101,15943.75,-0.7424,1.17,0.65,84.41,127.65,45.81,138.31
300227,0.0326,2.8377,0.1735,0.8156,13732.35,1.0723,1.15,41.91,41.08,66.05,0.0,0.0
300228,-0.2264,4.1055,-0.624,1.8734,47390.51,1.0649,-5.45,22.41,44.34,-36.39,-535.0,-971.03
300229,0.2941,3.4846,0.1899,1.3145,47163.75,1.1622,8.74,69.21,18.21,75.31,13.21,15.62
300230,0.4357,9.641,0.2746,7.1416,25191.54,1.4061,6.95,29.17,20.71,90.6,43.76,42.49
300231,0.3511,1.8011,0.0002,0.3959,34250.96,0.4802,21.39,27.54,38.57,56.51,39.2,43.52
300232,0.079,2.7272,-0.0043,0.898,62928.56,0.7531,3.21,30.12,40.26,101.29,146.42,135.25
300233,0.4054,9.1293,0.9537,6.4754,39315.22,1.5606,11.72,27.86,33.35,20.52,-6.78,-13.23
300234,-0.01,3.4601,-0.0425,1.4321,28953.46,0.9052,-0.23,40.19,14.31,-41.16,-121.17,-159.7
300235,0.04,3.5008,-0.0781,1.6788,16783.11,0.7085,2.08,63.97,4.0,-9.93,-17.35,-15.5
300236,0.0931,6.5053,0.0329,4.0896,19376.59,1.2508,1.44,39.65,12.97,29.7,11.48,9.49
300237,0.0957,3.3687,-0.1909,1.163,80726.25,1.15,2.8,36.36,51.98,38.58,81.49,82.19
300238,0.04,5.2641,0.0026,3.1137,26575.38,1.0288,0.84,71.35,10.01,76.9,41.11,45.13
300239,0.0124,1.5722,-0.0144,0.3304,46087.41,0.1911,0.79,20.81,12.43,-2.89,75.9,161.3
300240,0.04,2.802,-0.087,0.5776,36555.98,1.1701,1.48,14.03,41.49,16.39,28.63,78.15
300241,0.0729,3.7946,0.3809,2.3603,27649.96,0.8549,1.95,17.06,50.27,52.97,20.35,-43.21
300242,0.2315,3.3195,-0.2795,2.0136,63717.4,0.3433,7.24,13.32,23.09,221.13,746.15,738.0
300243,0.09,2.3317,2.0438,0.2034,20615.23,1.0264,3.76,26.28,44.38,8.53,-62.35,-62.01
300244,0.1022,3.6597,-0.3771,1.5608,55102.95,1.3341,2.73,31.96,56.34,64.31,41.14,48.21
300245,0.2108,2.6767,0.2017,0.738,27408.18,1.0617,8.23,37.59,24.08,5.63,27.53,34.67
300246,0.46,3.1793,0.3478,0.6247,14608.8,1.3796,14.66,40.49,26.55,56.19,180.71,279.74
